0,-1,0,99352.632
0,-1,0,99503.264
-66.013,-4819.468,-0.012,99649.738
-37.239,-2545.46,-0.007,99796.798
-42.376,-3054.227,-0.008,99943.033
0,-1,0,100093.836
-32.179,-2314.8,-0.006,100243.551
-46.313,-3295.852,-0.009,100392.414
-96.084,-6660.673,-0.019,100539.477
-139.581,-10198.607,-0.026,100688.543
