state, time, pressure
1,8.07,86384.71
1,8.14,86025.84
1,8.19,85775.59
1,8.26,85513.71
1,8.31,85110.77
1,8.38,84690.79
1,8.44,84311.16
1,8.49,84035.29
1,8.54,83702.79
1,8.59,83401.48
1,8.65,83167.95
1,8.71,82909.54
1,8.77,82507.84
1,8.83,82121.21
1,8.89,81868.00
1,8.95,81626.69
1,9.01,81299.91
1,9.07,80873.79
1,9.13,80495.05
1,9.18,80249.32
1,9.23,79930.13
1,9.29,79660.94
1,9.34,79349.73
1,9.39,78927.55
1,9.46,78602.69
1,9.51,78285.95
1,9.56,77989.09
1,9.62,77764.72
1,9.69,77516.43
1,9.74,77126.84
1,9.81,76819.45
1,9.86,76644.84
1,9.91,76385.45
1,9.96,76096.90
1,10.02,75785.04
1,10.07,75506.12
1,10.12,75173.80
1,10.18,74945.88
1,10.24,74633.08
1,10.30,74264.66
1,10.36,74042.75
1,10.41,73791.70
1,10.47,73469.49
1,10.52,73231.23
1,10.57,72913.84
1,10.63,72699.32
1,10.68,72404.30
1,10.73,72205.55
1,10.79,72009.95
1,10.85,71812.27
1,10.91,71635.08
1,10.96,71363.24
2,11.01,71149.11
2,11.06,70980.20
2,11.13,70806.50
2,11.19,70639.41
2,11.24,70479.12
2,11.29,70326.01
2,11.34,70179.90
2,11.40,70040.55
2,11.46,69908.01
2,11.52,69781.50
2,11.57,69700.63
2,11.62,69584.27
2,11.68,69473.45
2,11.74,69368.32
2,11.80,69268.09
2,11.85,69172.70
2,11.91,69082.25
2,11.97,68996.37
2,12.02,68914.80
2,12.07,68837.33
2,12.13,68763.79
2,12.18,68693.99
2,12.23,68627.88
2,12.29,68565.30
2,12.34,68506.17
2,12.39,68450.39
2,12.44,68397.84
2,12.50,68348.39
2,12.55,68301.95
2,12.60,68258.49
2,12.66,68217.87
2,12.71,68179.90
2,12.76,68144.55
2,12.83,68112.04
2,12.88,68081.94
2,12.94,68054.27
2,12.99,68028.96
2,13.04,68005.82
2,13.10,67984.79
2,13.15,67965.81
2,13.20,67948.78
2,13.26,67938.74
2,13.31,67925.35
2,13.36,67913.84
2,13.41,67904.03
2,13.47,67895.94
2,13.53,67889.77
2,13.59,67885.14
2,13.64,67882.04
2,13.71,67880.73
2,13.76,67880.80
2,13.83,67882.58
2,13.88,67885.70
2,13.95,67890.39
2,14.00,67896.20
2,14.07,67903.52
2,14.12,67912.01
2,14.19,67921.86
2,14.24,67932.69
2,14.29,67944.53
2,14.36,67957.60
2,14.41,67971.52
2,14.48,67986.59
2,14.53,68002.52
2,14.60,68019.58
2,14.65,68037.38
2,14.72,68056.14
2,14.77,68075.55
2,14.83,68095.56
2,14.89,68116.52
2,14.95,68138.13
2,15.00,68160.35
2,15.05,68175.63
2,15.10,68198.98
2,15.16,68222.90
2,15.22,68247.56
2,15.28,68272.58
2,15.33,68298.07
2,15.38,68324.03
2,15.45,68350.73
2,15.50,68377.73
2,15.57,68405.32
2,15.62,68433.21
2,15.69,68461.74
2,15.74,68490.51
2,15.81,68519.89
2,15.86,68549.57
2,15.92,68579.57
2,15.97,68609.80
2,16.02,68640.20
2,16.09,68671.02
2,16.14,68702.04
2,16.21,68733.46
2,16.26,68765.06
2,16.33,68797.09
2,16.38,68829.25
2,16.45,68861.84
2,16.50,68894.55
2,16.57,68927.64
2,16.62,68960.85
2,16.69,68994.36
2,16.74,69027.92
2,16.81,69061.81
2,16.86,69084.57
2,16.91,69118.96
2,16.98,69153.62
2,17.03,69188.31
2,17.10,69223.27
2,17.15,69258.23
2,17.22,69293.42
2,17.27,69328.56
2,17.34,69364.00
2,17.39,69399.41
2,17.45,69434.81
2,17.51,69470.43
2,17.57,69505.97
2,17.62,69541.52
2,17.69,69577.31
2,17.74,69612.98
2,17.81,69648.78
2,17.86,69684.57
2,17.93,69720.57
2,17.98,69756.54
2,18.05,69792.69
2,18.10,69828.74
2,18.15,69864.73
2,18.21,69900.63
2,18.27,69936.61
2,18.33,69972.51
2,18.39,70008.55
2,18.45,70044.58
2,18.50,70080.57
2,18.57,70116.64
2,18.62,70152.59
2,18.67,70176.66
2,18.72,70212.76
2,18.78,70248.77
2,18.83,70284.57
2,18.88,70320.24
2,18.93,70355.83
2,19.00,70391.66
2,19.06,70427.44
2,19.11,70463.12
2,19.16,70498.63
2,19.21,70534.02
2,19.28,70569.54
2,19.33,70604.95
2,19.40,70640.49
2,19.45,70675.95
2,19.52,70711.58
2,19.57,70747.07
2,19.64,70782.70
2,19.69,70818.18
2,19.75,70853.57
2,19.81,70889.09
2,19.87,70924.51
2,19.93,70959.97
2,19.99,70995.30
2,20.05,71030.67
2,20.11,71065.96
2,20.17,71101.42
2,20.23,71136.80
2,20.29,71172.29
2,20.35,71207.62
2,20.41,71243.06
2,20.46,71266.70
2,20.52,71302.11
2,20.58,71337.65
2,20.64,71373.15
2,20.70,71408.69
2,20.75,71444.03
2,20.82,71479.46
2,20.87,71514.72
2,20.94,71550.02
2,20.99,71585.23
2,21.05,71620.49
2,21.11,71655.52
2,21.17,71690.66
2,21.23,71725.59
2,21.29,71760.68
2,21.34,71795.67
2,21.41,71830.73
2,21.46,71865.62
2,21.53,71900.63
2,21.58,71935.45
2,21.64,71970.33
2,21.70,72005.01
2,21.76,72039.76
2,21.82,72074.41
2,21.88,72109.25
2,21.93,72143.85
2,22.00,72178.54
2,22.05,72213.04
2,22.12,72247.63
2,22.17,72282.09
2,22.23,72316.61
2,22.29,72339.59
2,22.34,72374.06
2,22.40,72408.59
2,22.46,72443.02
2,22.52,72477.61
2,22.58,72512.05
2,22.64,72546.56
2,22.69,72580.83
2,22.76,72615.23
2,22.81,72649.48
2,22.88,72683.72
2,22.93,72717.91
2,22.99,72752.10
2,23.05,72786.17
2,23.11,72820.35
2,23.17,72854.41
2,23.23,72888.53
2,23.28,72922.48
2,23.35,72956.51
2,23.40,72990.43
2,23.47,73024.35
2,23.52,73058.11
2,23.58,73092.01
2,23.64,73125.74
2,23.70,73159.63
2,23.75,73193.35
2,23.82,73227.20
2,23.87,73260.88
2,23.94,73294.66
2,23.99,73328.34
2,24.06,73362.08
2,24.11,73384.54
2,24.16,73418.26
2,24.23,73452.16
2,24.28,73485.97
2,24.35,73519.86
2,24.40,73553.58
2,24.47,73587.38
2,24.52,73620.99
2,24.58,73654.77
2,24.64,73688.34
2,24.70,73722.02
2,24.75,73755.52
2,24.82,73789.15
2,24.87,73822.72
2,24.94,73856.36
2,24.99,73889.87
2,25.06,73923.53
2,25.11,73957.00
2,25.17,73990.54
2,25.23,74023.90
2,25.29,74057.36
2,25.34,74090.67
2,25.41,74124.02
2,25.46,74157.27
2,25.53,74190.63
2,25.58,74223.92
2,25.65,74257.25
2,25.70,74290.45
2,25.76,74323.77
2,25.82,74356.98
2,25.88,74390.27
2,25.93,74412.45
2,25.99,74445.67
2,26.05,74479.05
2,26.10,74512.33
2,26.17,74545.73
2,26.22,74579.09
2,26.29,74612.54
2,26.34,74645.84
2,26.41,74679.31
2,26.46,74712.67
2,26.52,74746.06
2,26.58,74779.28
2,26.64,74812.60
2,26.69,74845.74
2,26.76,74879.05
2,26.81,74912.29
2,26.88,74945.52
2,26.93,74978.63
2,27.00,75011.86
2,27.05,75045.05
2,27.11,75078.34
2,27.17,75111.45
2,27.23,75144.66
2,27.28,75177.71
2,27.35,75210.93
2,27.40,75244.06
2,27.47,75277.31
2,27.52,75310.45
2,27.58,75343.59
2,27.64,75376.66
2,27.70,75409.88
2,27.75,75432.02
2,27.81,75465.30
2,27.87,75498.64
2,27.93,75531.97
2,27.99,75565.44
2,28.04,75598.80
2,28.11,75632.34
2,28.16,75665.66
2,28.23,75699.14
2,28.28,75732.52
2,28.34,75766.01
2,28.40,75799.39
2,28.46,75832.88
2,28.52,75866.23
2,28.58,75899.73
2,28.63,75933.12
2,28.70,75966.71
2,28.75,76000.16
2,28.82,76033.79
2,28.87,76067.33
2,28.93,76100.95
2,28.99,76134.40
2,29.05,76167.93
2,29.11,76201.43
2,29.17,76235.09
2,29.22,76268.65
2,29.29,76302.34
2,29.34,76335.87
2,29.41,76369.53
2,29.46,76403.09
2,29.52,76436.75
2,29.58,76459.19
2,29.63,76492.84
2,29.69,76526.68
2,29.75,76560.45
2,29.81,76594.41
2,29.87,76628.30
2,29.93,76662.38
2,29.98,76696.34
2,30.05,76730.45
2,30.10,76764.36
2,30.17,76798.40
2,30.22,76832.32
2,30.28,76866.44
2,30.34,76900.50
2,30.40,76934.68
2,30.46,76968.83
2,30.52,77003.12
2,30.57,77037.27
2,30.64,77071.51
2,30.69,77105.63
2,30.76,77139.99
2,30.81,77174.25
2,30.87,77208.70
2,30.93,77243.05
2,30.99,77277.60
2,31.05,77312.04
2,31.11,77346.60
2,31.16,77381.06
2,31.23,77415.61
2,31.28,77450.05
2,31.35,77484.65
2,31.40,77507.76
2,31.45,77542.52
2,31.52,77577.55
2,31.57,77612.45
2,31.64,77647.50
2,31.69,77682.45
2,31.75,77717.51
2,31.81,77752.45
2,31.87,77787.63
2,31.92,77822.65
2,31.99,77857.90
2,32.04,77893.11
2,32.11,77928.45
2,32.16,77963.66
2,32.22,77999.08
2,32.28,78034.40
2,32.34,78069.84
2,32.40,78105.18
2,32.46,78140.77
2,32.51,78176.28
2,32.58,78211.88
2,32.63,78247.40
2,32.70,78283.07
2,32.75,78318.66
2,32.81,78354.43
2,32.87,78390.07
2,32.93,78425.91
2,32.99,78461.61
2,33.05,78497.46
2,33.10,78533.25
2,33.17,78569.35
2,33.22,78593.44
2,33.27,78629.63
2,33.34,78666.06
2,33.39,78702.40
2,33.46,78738.89
2,33.51,78775.23
2,33.58,78811.76
2,33.63,78848.27
2,33.69,78884.96
2,33.75,78921.53
2,33.81,78958.24
2,33.87,78994.88
2,33.93,79031.67
2,33.99,79068.36
2,34.05,79105.23
2,34.11,79142.06
2,34.17,79179.06
2,34.22,79215.98
2,34.29,79253.14
2,34.34,79290.20
2,34.41,79327.49
2,34.46,79364.64
2,34.53,79401.96
2,34.58,79439.19
2,34.64,79476.63
2,34.70,79513.98
2,34.76,79551.55
2,34.82,79588.98
2,34.88,79626.59
2,34.93,79664.14
2,35.00,79701.84
2,35.05,79727.03
2,35.11,79764.87
2,35.17,79803.02
2,35.23,79841.09
2,35.29,79879.36
2,35.34,79917.55
2,35.41,79955.92
2,35.46,79994.15
2,35.53,80032.58
2,35.58,80070.90
2,35.65,80109.46
2,35.70,80147.95
2,35.76,80186.59
2,35.82,80225.13
2,35.88,80263.91
2,35.93,80302.59
2,36.00,80341.41
2,36.05,80380.09
2,36.12,80418.93
2,36.17,80457.73
2,36.24,80496.74
2,36.29,80535.65
2,36.35,80574.79
2,36.41,80613.87
2,36.47,80653.16
2,36.52,80692.30
2,36.59,80731.57
2,36.64,80770.88
2,36.71,80810.45
2,36.76,80849.95
2,36.83,80889.66
2,36.88,80916.16
2,36.93,80956.02
2,36.99,80996.13
2,37.05,81036.11
2,37.11,81076.33
2,37.17,81116.42
2,37.23,81156.73
2,37.28,81196.94
2,37.35,81237.40
2,37.40,81277.70
2,37.47,81318.26
2,37.52,81358.70
2,37.58,81399.39
2,37.64,81440.07
2,37.70,81480.89
2,37.76,81521.60
2,37.82,81562.52
2,37.87,81603.38
2,37.94,81644.39
2,37.99,81685.25
2,38.06,81726.29
2,38.11,81767.31
2,38.17,81808.62
2,38.23,81849.80
2,38.29,81891.19
2,38.35,81932.52
2,38.41,81974.07
2,38.46,82015.53
2,38.53,82057.23
2,38.58,82098.91
2,38.65,82140.73
2,38.70,82168.68
2,38.75,82210.77
2,38.82,82253.06
2,38.87,82295.23
2,38.93,82337.61
2,38.99,82379.98
2,39.05,82422.55
2,39.10,82465.01
2,39.17,82507.71
2,39.22,82550.34
2,39.29,82593.13
2,39.34,82635.81
2,39.41,82678.71
2,39.46,82721.65
2,39.52,82764.80
2,39.58,82807.82
2,39.64,82851.11
2,39.69,82894.30
2,39.76,82937.64
2,39.81,82980.86
2,39.88,83024.38
2,39.93,83067.81
2,40.00,83111.45
2,40.05,83155.00
2,40.11,83198.80
2,40.17,83242.48
2,40.23,83286.39
2,40.28,83330.22
2,40.35,83374.32
2,40.40,83418.28
2,40.47,83462.49
2,40.52,83492.06
2,40.57,83536.50
2,40.64,83581.13
2,40.69,83625.71
2,40.76,83670.53
2,40.81,83715.30
2,40.87,83760.29
2,40.93,83805.20
2,40.99,83850.38
2,41.04,83895.43
2,41.11,83940.70
2,41.16,83985.93
2,41.23,84031.43
2,41.28,84076.80
2,41.35,84122.48
2,41.40,84168.04
2,41.46,84213.84
2,41.52,84259.52
2,41.58,84305.50
2,41.63,84351.35
2,41.70,84397.48
2,41.75,84443.52
2,41.82,84489.77
2,41.87,84535.96
2,41.94,84582.42
2,41.99,84628.84
2,42.05,84675.53
2,42.11,84722.12
2,42.17,84769.00
2,42.22,84815.76
2,42.29,84862.74
2,42.34,84894.12
2,42.40,84941.30
2,42.46,84988.82
2,42.51,85036.26
2,42.58,85084.01
2,42.63,85131.64
2,42.70,85179.55
2,42.75,85227.40
2,42.82,85275.63
2,42.87,85323.83
2,42.94,85372.28
2,42.99,85420.66
2,43.06,85469.27
2,43.11,85517.84
2,43.17,85566.71
2,43.23,85615.50
2,43.29,85664.54
2,43.34,85713.50
2,43.41,85762.70
2,43.46,85811.87
2,43.53,85861.24
2,43.58,85910.65
2,43.65,85960.34
2,43.70,86009.99
2,43.76,86059.82
2,43.82,86109.64
2,43.88,86159.75
2,43.94,86209.81
2,44.00,86260.20
2,44.05,86310.50
2,44.12,86361.09
2,44.17,86394.92
2,44.23,86445.84
2,44.29,86497.12
2,44.34,86548.33
2,44.41,86599.84
2,44.46,86651.28
2,44.53,86702.93
2,44.58,86754.52
2,44.65,86806.37
2,44.70,86858.11
2,44.76,86910.17
2,44.82,86962.21
2,44.88,87014.54
2,44.93,87066.75
2,45.00,87119.20
2,45.05,87171.68
2,45.12,87224.48
2,45.17,87277.20
2,45.24,87330.20
2,45.29,87383.13
2,45.35,87436.28
2,45.41,87489.38
2,45.47,87542.94
2,45.52,87596.41
2,45.59,87650.13
2,45.64,87703.74
2,45.71,87757.74
2,45.76,87811.70
2,45.83,87865.87
2,45.88,87919.99
2,45.94,87974.41
2,45.99,88010.80
2,46.05,88065.59
2,46.11,88120.71
2,46.17,88175.77
2,46.23,88231.20
2,46.28,88286.54
2,46.35,88342.15
2,46.40,88397.70
2,46.47,88453.64
2,46.52,88509.47
2,46.58,88565.57
2,46.64,88621.56
2,46.70,88677.87
2,46.76,88734.13
2,46.82,88790.78
2,46.87,88847.38
2,46.94,88904.34
2,46.99,88961.23
2,47.06,89018.49
2,47.11,89075.73
2,47.18,89133.34
2,47.23,89190.80
2,47.29,89248.59
2,47.35,89306.26
2,47.41,89364.27
2,47.47,89422.27
2,47.53,89480.69
2,47.58,89539.01
2,47.65,89597.67
2,47.70,89656.25
2,47.77,89715.23
2,47.82,89754.68
2,47.87,89814.03
2,47.94,89873.76
2,47.99,89933.29
2,48.06,89993.23
2,48.11,90053.05
2,48.17,90113.23
2,48.23,90173.34
2,48.29,90233.73
2,48.34,90294.02
2,48.41,90354.73
2,48.46,90415.39
2,48.53,90476.42
2,48.58,90537.33
2,48.65,90598.59
2,48.70,90659.83
2,48.76,90721.46
2,48.82,90783.00
2,48.88,90844.88
2,48.94,90906.77
2,49.00,90969.15
2,49.05,91031.45
2,49.12,91094.15
2,49.17,91156.75
2,49.24,91219.78
2,49.29,91282.86
2,49.35,91346.47
2,49.41,91410.08
2,49.47,91474.10
2,49.53,91538.23
2,49.59,91602.93
2,49.64,91646.27
2,49.70,91711.64
2,49.76,91777.50
2,49.82,91843.47
2,49.88,91910.20
2,49.94,91977.00
2,50.00,92044.37
2,50.06,92111.88
2,50.12,92180.05
2,50.17,92248.27
2,50.24,92317.05
2,50.29,92385.95
2,50.36,92455.55
2,50.41,92525.27
2,50.48,92595.56
2,50.53,92665.98
2,50.60,92737.14
2,50.65,92808.43
2,50.72,92880.30
2,50.77,92952.29
2,50.83,93025.02
2,50.89,93097.94
2,50.95,93171.52
2,51.01,93245.28
2,51.07,93319.93
2,51.13,93394.69
2,51.19,93470.18
2,51.25,93545.84
2,51.31,93622.17
2,51.37,93698.66
2,51.43,93775.96
2,51.49,93827.83
2,51.54,93906.08
2,51.60,93985.07
2,51.66,94064.15
2,51.72,94143.95
2,51.77,94223.87
2,51.84,94304.46
2,51.89,94385.10
2,51.96,94466.45
2,52.01,94547.81
2,52.08,94629.80
2,52.13,94711.76
2,52.19,94794.40
2,52.25,94877.09
2,52.31,94960.34
2,52.37,95043.58
2,52.43,95127.39
2,52.48,95211.05
2,52.55,95295.20
2,52.60,95379.25
2,52.67,95463.87
2,52.72,95548.31
2,52.78,95633.30
2,52.84,95718.12
2,52.90,95803.34
2,52.96,95888.26
2,53.02,95973.53
2,53.07,96058.55
2,53.14,96143.98
2,53.19,96229.13
2,53.26,96314.66
2,53.31,96371.73
2,53.36,96457.48
2,53.43,96543.58
2,53.48,96629.29
2,53.54,96715.33
2,53.60,96801.09
2,53.66,96887.20
2,53.72,96972.87
2,53.78,97058.80
2,53.83,97144.32
2,53.90,97229.79
2,53.95,97314.66
2,54.02,97399.49
2,54.07,97483.80
2,54.13,97567.86
2,54.19,97651.16
2,54.25,97734.09
2,54.31,97816.25
2,54.37,97898.13
2,54.42,97979.39
2,54.49,98060.70
2,54.54,98141.64
2,54.61,98222.88
2,54.66,98304.04
2,54.72,98385.52
2,54.78,98466.66
2,54.84,98547.53
2,54.90,98627.23
2,54.96,98705.60
2,55.01,98782.10
2,55.08,98856.55
2,55.14,98905.04
2,55.19,98976.02
2,55.26,99044.95
2,55.31,99111.88
2,55.38,99176.84
2,55.43,99239.91
2,55.49,99301.11
2,55.55,99360.50
2,55.61,99418.09
2,55.66,99473.99
2,55.73,99528.29
2,55.78,99581.01
2,55.85,99632.15
2,55.90,99681.77
2,55.97,99729.95
2,56.02,99776.65
2,56.08,99822.05
2,56.14,99866.09
2,56.20,99908.76
2,56.26,99950.22
2,56.32,99990.45
2,56.37,100029.50
2,56.44,100067.34
2,56.49,100104.09
2,56.56,100139.79
2,56.61,100174.44
2,56.67,100208.08
2,56.73,100240.71
2,56.79,100272.37
2,56.85,100303.11
