state, time, pressure
1,6.77,95194.38
1,6.86,94855.88
1,6.92,94513.40
1,7.00,94167.80
1,7.06,93819.12
1,7.14,93467.65
1,7.20,93113.88
1,7.29,92757.74
1,7.35,92399.73
1,7.43,92038.56
1,7.49,91676.23
1,7.57,91311.69
1,7.64,90947.13
1,7.72,90579.51
1,7.78,90214.22
1,7.86,89845.13
1,7.92,89480.40
1,8.01,89109.66
1,8.07,88744.13
1,8.15,88371.15
1,8.21,88004.02
1,8.29,87629.94
1,8.35,87262.27
1,8.41,87029.17
1,8.48,86671.73
1,8.56,86309.57
1,8.62,85943.98
1,8.70,85576.16
1,8.76,85207.52
1,8.85,84836.63
1,8.91,84466.70
1,8.99,84094.85
1,9.05,83725.28
1,9.13,83355.94
1,9.19,82988.01
1,9.28,82620.70
1,9.34,82254.36
1,9.42,81888.71
1,9.48,81523.56
1,9.57,81159.27
1,9.63,80795.69
1,9.71,80433.52
1,9.77,80072.45
1,9.85,79712.60
1,9.91,79353.93
1,10.00,78996.46
1,10.06,78640.38
1,10.14,78284.85
1,10.20,77931.46
1,10.28,77577.91
1,10.34,77229.70
1,10.43,76879.29
1,10.49,76535.09
1,10.57,76187.46
1,10.63,75986.96
1,10.69,75763.68
1,10.75,75424.45
1,10.84,75085.62
1,10.90,74747.00
1,10.98,74408.47
1,11.04,74071.97
1,11.12,73734.95
1,11.18,73401.41
1,11.27,73068.48
1,11.33,72738.55
1,11.41,72410.48
1,11.47,72084.63
1,11.56,71760.43
1,11.61,71437.86
2,11.70,71118.16
2,11.76,70811.30
2,11.84,70530.84
2,11.90,70267.60
2,11.98,70020.19
2,12.04,69785.09
2,12.12,69562.02
2,12.18,69348.92
2,12.26,69145.72
2,12.32,68951.10
2,12.40,68765.15
2,12.46,68586.84
2,12.55,68416.34
2,12.60,68252.84
2,12.69,68096.53
2,12.74,67946.69
2,12.83,67803.51
2,12.89,67711.48
2,12.94,67578.48
2,13.03,67451.69
2,13.09,67330.41
2,13.17,67214.85
2,13.23,67104.41
2,13.31,66999.30
2,13.37,66898.97
2,13.45,66803.67
2,13.51,66712.84
2,13.59,66626.74
2,13.65,66544.80
2,13.73,66467.31
2,13.79,66393.73
2,13.87,66324.33
2,13.93,66258.56
2,14.01,66196.70
2,14.07,66138.21
2,14.15,66083.38
2,14.21,66031.73
2,14.30,65983.51
2,14.35,65938.23
2,14.44,65896.20
2,14.50,65856.90
2,14.58,65820.62
2,14.64,65786.93
2,14.72,65756.09
2,14.78,65727.62
2,14.86,65701.83
2,14.92,65678.23
2,15.00,65657.13
2,15.06,65644.28
2,15.12,65626.80
2,15.20,65611.70
2,15.26,65598.48
2,15.34,65587.44
2,15.40,65578.13
2,15.48,65570.81
2,15.54,65565.13
2,15.63,65561.32
2,15.68,65558.98
2,15.77,65558.43
2,15.82,65559.24
2,15.91,65561.71
2,15.97,65565.45
2,16.05,65570.73
2,16.11,65577.18
2,16.19,65585.08
2,16.25,65594.03
2,16.33,65604.31
2,16.39,65615.59
2,16.47,65628.16
2,16.53,65641.65
2,16.61,65656.30
2,16.67,65671.76
2,16.75,65688.34
2,16.81,65705.67
2,16.89,65724.00
2,16.95,65742.99
2,17.03,65762.95
2,17.09,65783.52
2,17.18,65804.99
2,17.24,65819.67
2,17.29,65842.25
2,17.38,65865.70
2,17.43,65889.65
2,17.52,65914.38
2,17.58,65939.58
2,17.66,65965.51
2,17.72,65991.80
2,17.80,66018.75
2,17.86,66046.05
2,17.94,66073.95
2,18.00,66102.15
2,18.08,66130.91
2,18.14,66159.96
2,18.22,66189.55
2,18.28,66219.41
2,18.36,66249.78
2,18.42,66280.38
2,18.50,66311.45
2,18.56,66342.68
2,18.65,66374.36
2,18.70,66406.21
2,18.79,66438.49
2,18.84,66470.91
2,18.93,66503.72
2,18.99,66536.65
2,19.07,66569.94
2,19.13,66603.32
2,19.21,66637.05
2,19.27,66670.84
2,19.35,66704.98
2,19.41,66727.82
2,19.47,66762.22
2,19.55,66796.98
2,19.61,66831.80
2,19.69,66866.91
2,19.75,66902.02
2,19.84,66937.42
2,19.90,66972.84
2,19.98,67008.55
2,20.04,67044.23
2,20.12,67080.12
2,20.18,67116.00
2,20.26,67152.10
2,20.32,67188.15
2,20.40,67224.40
2,20.46,67260.59
2,20.54,67297.00
2,20.60,67333.35
2,20.68,67369.90
2,20.74,67406.37
2,20.82,67443.03
2,20.88,67479.61
2,20.96,67516.34
2,21.02,67553.00
2,21.10,67589.81
2,21.16,67626.58
2,21.25,67663.49
2,21.31,67700.30
2,21.39,67737.23
2,21.45,67774.05
2,21.53,67811.01
2,21.59,67835.63
2,21.65,67872.59
2,21.73,67909.77
2,21.79,67946.84
2,21.87,67984.09
2,21.93,68021.22
2,22.01,68058.48
2,22.07,68095.61
2,22.15,68132.88
2,22.21,68170.00
2,22.29,68207.23
2,22.35,68244.35
2,22.43,68281.64
2,22.49,68318.80
2,22.57,68356.03
2,22.63,68393.12
2,22.72,68430.30
2,22.77,68467.37
2,22.86,68504.52
2,22.92,68541.51
2,23.00,68578.60
2,23.06,68615.57
2,23.14,68652.66
2,23.20,68689.60
2,23.28,68726.65
2,23.34,68763.55
2,23.42,68800.58
2,23.48,68837.44
2,23.56,68874.39
2,23.62,68911.20
2,23.70,68948.13
2,23.76,68972.73
2,23.82,69009.59
2,23.90,69046.60
2,23.96,69083.45
2,24.04,69120.42
2,24.10,69157.23
2,24.18,69194.13
2,24.24,69230.87
2,24.33,69267.71
2,24.38,69304.40
2,24.47,69341.20
2,24.52,69377.84
2,24.61,69414.55
2,24.67,69451.10
2,24.75,69487.73
2,24.81,69524.21
2,24.89,69560.73
2,24.95,69597.10
2,25.03,69633.58
2,25.09,69669.93
2,25.17,69706.38
2,25.23,69742.64
2,25.31,69779.00
2,25.37,69815.20
2,25.45,69851.48
2,25.51,69887.59
2,25.59,69923.77
2,25.65,69959.81
2,25.74,69995.94
2,25.79,70031.90
2,25.88,70067.97
2,25.94,70091.98
2,26.00,70127.96
2,26.08,70164.08
2,26.14,70200.06
2,26.22,70236.13
2,26.28,70272.03
2,26.36,70308.02
2,26.42,70343.90
2,26.50,70379.88
2,26.56,70415.72
2,26.64,70451.61
2,26.70,70487.34
2,26.78,70523.18
2,26.84,70558.86
2,26.92,70594.59
2,26.98,70630.17
2,27.06,70665.82
2,27.12,70701.33
2,27.20,70736.91
2,27.26,70772.35
2,27.35,70807.88
2,27.41,70843.27
2,27.49,70878.77
2,27.55,70914.12
2,27.63,70949.53
2,27.69,70984.81
2,27.77,71020.18
2,27.83,71055.42
2,27.91,71090.81
2,27.97,71126.07
2,28.05,71161.41
2,28.11,71184.92
2,28.17,71220.16
2,28.25,71255.53
2,28.31,71290.77
2,28.39,71326.08
2,28.45,71361.26
2,28.53,71396.55
2,28.59,71431.71
2,28.67,71466.96
2,28.73,71502.08
2,28.82,71537.27
2,28.87,71572.34
2,28.96,71607.49
2,29.02,71642.49
2,29.10,71677.57
2,29.16,71712.50
2,29.24,71747.53
2,29.30,71782.43
2,29.38,71817.41
2,29.44,71852.25
2,29.52,71887.19
2,29.58,71922.01
2,29.66,71956.94
2,29.72,71991.69
2,29.80,72026.52
2,29.86,72061.23
2,29.94,72096.05
2,30.00,72130.73
2,30.08,72165.52
2,30.14,72200.16
2,30.23,72234.89
2,30.28,72258.02
2,30.34,72292.70
2,30.43,72327.51
2,30.49,72362.20
2,30.57,72397.05
2,30.63,72431.78
2,30.71,72466.63
2,30.77,72501.35
2,30.85,72536.16
2,30.91,72570.83
2,30.99,72605.59
2,31.05,72640.20
2,31.13,72674.91
2,31.19,72709.46
2,31.27,72744.10
2,31.33,72778.63
2,31.41,72813.30
2,31.47,72847.84
2,31.55,72882.48
2,31.61,72917.00
2,31.69,72951.64
2,31.75,72986.13
2,31.84,73020.70
2,31.90,73055.13
2,31.98,73089.68
2,32.04,73124.11
2,32.12,73158.66
2,32.18,73193.08
2,32.26,73227.63
2,32.32,73262.04
2,32.40,73296.58
2,32.46,73319.57
2,32.52,73354.06
2,32.60,73388.70
2,32.66,73423.23
2,32.74,73457.91
2,32.80,73492.47
2,32.89,73527.15
2,32.94,73561.70
2,33.03,73596.31
2,33.09,73630.80
2,33.17,73665.38
2,33.23,73699.82
2,33.31,73734.40
2,33.37,73768.84
2,33.45,73803.39
2,33.51,73837.82
2,33.59,73872.38
2,33.65,73906.78
2,33.73,73941.31
2,33.79,73975.73
2,33.87,74010.23
2,33.93,74044.59
2,34.01,74079.06
2,34.07,74113.41
2,34.15,74147.88
2,34.21,74182.24
2,34.30,74216.73
2,34.35,74251.09
2,34.44,74285.53
2,34.50,74319.87
2,34.58,74354.31
2,34.64,74377.25
2,34.70,74411.64
2,34.78,74446.20
2,34.84,74480.68
2,34.92,74515.32
2,34.98,74549.86
2,35.06,74584.52
2,35.12,74619.07
2,35.20,74653.76
2,35.26,74688.33
2,35.34,74722.99
2,35.40,74757.54
2,35.48,74792.20
2,35.54,74826.75
2,35.63,74861.45
2,35.68,74896.04
2,35.77,74930.75
2,35.83,74965.34
2,35.91,75000.07
2,35.97,75034.67
2,36.05,75069.37
2,36.11,75103.91
2,36.19,75138.61
2,36.25,75173.20
2,36.33,75207.95
2,36.39,75242.58
2,36.47,75277.36
2,36.53,75312.01
2,36.61,75346.78
2,36.67,75381.43
2,36.75,75416.20
2,36.81,75439.36
2,36.87,75474.09
2,36.95,75509.00
2,37.01,75543.83
2,37.09,75578.75
2,37.15,75613.56
2,37.24,75648.53
2,37.29,75683.38
2,37.38,75718.34
2,37.44,75753.16
2,37.52,75788.08
2,37.58,75822.90
2,37.66,75857.86
2,37.72,75892.73
2,37.80,75927.76
2,37.86,75962.70
2,37.94,75997.75
2,38.00,76032.72
2,38.08,76067.80
2,38.14,76102.74
2,38.22,76137.83
2,38.28,76172.81
2,38.36,76207.95
2,38.42,76242.96
2,38.50,76278.09
2,38.56,76313.13
2,38.65,76348.30
2,38.70,76383.37
2,38.79,76418.55
2,38.85,76453.61
2,38.93,76488.82
2,38.99,76512.30
2,39.04,76547.55
2,39.13,76583.00
2,39.19,76618.38
2,39.27,76653.94
2,39.33,76689.40
2,39.41,76724.98
2,39.47,76760.45
2,39.55,76796.04
2,39.61,76831.54
2,39.69,76867.18
2,39.75,76902.71
2,39.83,76938.38
2,39.89,76973.93
2,39.97,77009.63
2,40.03,77045.24
2,40.11,77080.97
2,40.17,77116.57
2,40.26,77152.32
2,40.31,77188.00
2,40.40,77223.85
2,40.46,77259.63
2,40.54,77295.56
2,40.60,77331.41
2,40.68,77367.38
2,40.74,77403.26
2,40.82,77439.28
2,40.88,77475.23
2,40.96,77511.38
2,41.02,77547.46
2,41.10,77583.70
2,41.16,77607.87
2,41.22,77644.15
2,41.30,77680.65
2,41.36,77717.08
2,41.44,77753.67
2,41.50,77790.18
2,41.58,77826.86
2,41.64,77863.45
2,41.72,77900.26
2,41.78,77936.98
2,41.87,77973.88
2,41.92,78010.70
2,42.01,78047.69
2,42.06,78084.57
2,42.15,78121.59
2,42.21,78158.52
2,42.29,78195.64
2,42.35,78232.70
2,42.43,78269.92
2,42.49,78307.09
2,42.57,78344.40
2,42.63,78381.62
2,42.71,78419.02
2,42.77,78456.34
2,42.85,78493.84
2,42.91,78531.29
2,42.99,78568.92
2,43.05,78606.46
2,43.13,78644.22
2,43.19,78681.86
2,43.28,78719.66
2,43.33,78744.88
2,43.39,78782.74
2,43.48,78820.87
2,43.53,78858.94
2,43.62,78897.21
2,43.68,78935.43
2,43.76,78973.84
2,43.82,79012.16
2,43.90,79050.66
2,43.96,79089.07
2,44.04,79127.70
2,44.10,79166.29
2,44.18,79205.06
2,44.24,79243.76
2,44.32,79282.66
2,44.38,79321.48
2,44.46,79360.47
2,44.52,79399.36
2,44.60,79438.45
2,44.66,79477.48
2,44.74,79516.72
2,44.80,79555.88
2,44.89,79595.27
2,44.94,79634.57
2,45.03,79674.08
2,45.09,79713.50
2,45.17,79753.15
2,45.23,79792.73
2,45.31,79832.51
2,45.37,79872.24
2,45.45,79912.20
2,45.51,79938.82
2,45.57,79978.79
2,45.65,80019.02
2,45.71,80059.23
2,45.79,80099.68
2,45.85,80140.06
2,45.94,80180.63
2,45.99,80221.13
2,46.08,80261.84
2,46.14,80302.45
2,46.22,80343.25
2,46.28,80383.98
2,46.36,80424.93
2,46.42,80465.81
2,46.50,80506.92
2,46.56,80547.97
2,46.64,80589.23
2,46.70,80630.41
2,46.78,80671.80
2,46.84,80713.13
2,46.92,80754.69
2,46.98,80796.18
2,47.06,80837.89
2,47.12,80879.55
2,47.21,80921.38
2,47.26,80963.13
2,47.35,81005.07
2,47.40,81046.98
2,47.49,81089.17
2,47.55,81131.30
2,47.63,81173.66
2,47.69,81201.92
2,47.75,81244.35
2,47.83,81287.05
2,47.89,81329.73
2,47.97,81372.70
2,48.03,81415.62
2,48.11,81458.76
2,48.17,81501.84
2,48.25,81545.14
2,48.31,81588.35
2,48.39,81631.79
2,48.45,81675.17
2,48.53,81718.84
2,48.59,81762.45
2,48.67,81806.27
2,48.73,81849.98
2,48.82,81893.92
2,48.88,81937.77
2,48.96,81981.89
2,49.02,82025.95
2,49.10,82070.26
2,49.16,82114.49
2,49.24,82158.99
2,49.30,82203.42
2,49.38,82248.08
2,49.44,82292.66
2,49.52,82337.49
2,49.58,82382.27
2,49.66,82427.30
2,49.72,82472.26
2,49.80,82517.45
2,49.86,82547.59
2,49.92,82592.88
2,50.00,82638.47
2,50.06,82684.06
2,50.15,82729.93
2,50.20,82775.73
2,50.29,82821.77
2,50.35,82867.72
2,50.43,82913.94
2,50.49,82960.09
2,50.57,83006.51
2,50.63,83052.88
2,50.71,83099.54
2,50.77,83146.13
2,50.85,83192.99
2,50.91,83239.79
2,50.99,83286.89
2,51.05,83333.93
2,51.13,83381.22
2,51.19,83428.42
2,51.27,83475.90
2,51.33,83523.30
2,51.41,83570.98
2,51.47,83618.62
2,51.56,83666.53
2,51.61,83714.41
2,51.70,83762.55
2,51.76,83810.62
2,51.84,83858.95
2,51.90,83907.23
2,51.98,83955.80
2,52.04,83988.23
2,52.10,84036.95
2,52.18,84086.01
2,52.24,84135.02
2,52.32,84184.31
2,52.38,84233.57
2,52.46,84283.13
2,52.52,84332.62
2,52.60,84382.38
2,52.66,84432.05
2,52.74,84481.98
2,52.80,84531.85
2,52.88,84582.02
2,52.94,84632.09
2,53.03,84682.47
2,53.08,84732.77
2,53.17,84783.34
2,53.22,84833.84
2,53.31,84884.63
2,53.37,84935.34
2,53.45,84986.34
2,53.51,85037.28
2,53.59,85088.47
2,53.65,85139.61
2,53.73,85191.08
2,53.79,85242.48
2,53.87,85294.19
2,53.93,85345.80
2,54.01,85397.69
2,54.07,85449.51
2,54.15,85501.66
2,54.21,85536.48
2,54.27,85588.82
2,54.35,85641.57
2,54.41,85694.30
2,54.49,85747.35
2,54.56,85800.35
2,54.64,85853.71
2,54.70,85907.03
2,54.78,85960.66
2,54.84,86014.23
2,54.92,86068.08
2,54.98,86121.86
2,55.06,86175.98
2,55.12,86230.05
2,55.20,86284.44
2,55.26,86338.77
2,55.34,86393.43
2,55.40,86448.05
2,55.48,86502.99
2,55.54,86557.88
2,55.62,86613.09
2,55.68,86668.23
2,55.76,86723.72
2,55.82,86779.14
2,55.91,86834.91
2,55.97,86890.64
2,56.05,86946.73
2,56.11,87002.76
2,56.19,87059.18
2,56.25,87115.54
2,56.33,87172.27
2,56.41,87229.03
2,56.47,87286.00
2,56.55,87343.38
2,56.61,87400.76
2,56.69,87458.49
2,56.75,87516.19
2,56.83,87574.25
2,56.89,87632.26
2,56.97,87690.65
2,57.03,87749.00
2,57.11,87807.73
2,57.17,87866.38
2,57.26,87925.41
2,57.31,87984.37
2,57.40,88043.70
2,57.46,88103.00
2,57.54,88162.68
2,57.60,88222.30
2,57.68,88282.32
2,57.74,88342.30
2,57.82,88402.70
2,57.88,88463.04
2,57.96,88523.74
2,58.02,88584.38
2,58.10,88645.44
2,58.16,88706.45
2,58.24,88767.87
2,58.30,88829.20
2,58.38,88890.96
2,58.44,88952.68
2,58.52,89014.84
2,58.58,89056.33
2,58.64,89118.68
2,58.72,89181.51
2,58.78,89244.34
2,58.87,89307.63
2,58.92,89370.87
2,59.01,89434.53
2,59.07,89498.14
2,59.15,89562.18
2,59.21,89626.18
2,59.29,89690.63
2,59.35,89755.01
2,59.43,89819.80
2,59.49,89884.52
2,59.57,89949.69
2,59.63,90014.81
2,59.71,90080.32
2,59.77,90145.76
2,59.85,90211.65
2,59.91,90277.52
2,59.99,90343.80
2,60.05,90410.02
2,60.13,90476.70
2,60.19,90543.35
2,60.28,90610.45
2,60.33,90677.51
2,60.42,90745.02
2,60.48,90812.50
2,60.56,90880.45
2,60.62,90948.34
2,60.70,91016.68
2,60.76,91062.30
2,60.82,91130.89
2,60.90,91200.05
2,60.96,91269.19
2,61.04,91338.83
2,61.10,91408.47
2,61.18,91478.58
2,61.24,91548.64
2,61.32,91619.20
2,61.38,91689.73
2,61.46,91760.79
2,61.52,91831.88
2,61.60,91903.49
2,61.66,91975.13
2,61.75,92047.38
2,61.81,92119.69
2,61.89,92192.57
2,61.95,92265.52
2,62.03,92339.13
2,62.09,92412.82
2,62.17,92487.19
2,62.23,92561.70
2,62.31,92636.95
2,62.37,92712.32
2,62.45,92788.44
2,62.51,92864.71
2,62.59,92941.79
2,62.65,93019.05
2,62.73,93097.11
2,62.79,93175.38
2,62.87,93254.49
2,62.93,93307.45
2,62.99,93387.31
2,63.08,93468.17
2,63.13,93549.29
2,63.22,93631.30
2,63.28,93713.55
2,63.36,93796.70
2,63.42,93880.03
2,63.50,93964.23
2,63.56,94048.64
2,63.64,94133.91
2,63.70,94219.35
2,63.78,94305.64
2,63.84,94392.09
2,63.92,94479.35
2,63.98,94566.73
2,64.06,94654.92
2,64.12,94743.21
2,64.20,94832.28
2,64.26,94921.43
2,64.34,95011.29
2,64.40,95101.16
2,64.49,95191.73
2,64.54,95282.28
2,64.63,95373.47
2,64.68,95464.62
2,64.77,95556.37
2,64.83,95648.05
2,64.91,95740.28
2,64.97,95832.41
2,65.05,95925.08
2,65.11,95986.90
2,65.17,96079.77
2,65.25,96173.30
2,65.31,96266.75
2,65.39,96360.76
2,65.45,96454.67
2,65.53,96549.11
2,65.59,96643.35
2,65.67,96738.02
2,65.73,96832.40
2,65.81,96927.04
2,65.87,97021.23
2,65.96,97115.55
2,66.01,97209.38
2,66.10,97303.20
2,66.15,97396.45
2,66.24,97489.77
2,66.30,97582.66
2,66.38,97675.89
2,66.44,97768.91
2,66.52,97862.34
2,66.58,97955.29
2,66.66,98047.73
2,66.72,98138.78
2,66.80,98228.33
2,66.86,98315.87
2,66.94,98401.39
2,67.00,98484.68
2,67.08,98565.77
2,67.14,98644.58
2,67.22,98721.19
2,67.28,98771.04
2,67.34,98844.05
2,67.43,98914.98
2,67.48,98983.84
2,67.57,99050.69
2,67.62,99115.56
2,67.71,99178.52
2,67.77,99239.63
2,67.85,99298.94
2,67.91,99356.49
2,67.99,99412.34
2,68.05,99466.53
2,68.13,99519.13
2,68.19,99570.15
2,68.27,99619.65
2,68.33,99667.68
2,68.41,99714.28
2,68.47,99759.52
2,68.55,99803.39
2,68.61,99845.98
2,68.69,99887.30
2,68.75,99927.41
2,68.83,99966.32
2,68.89,100004.08
2,68.98,100040.72
2,69.04,100076.28
2,69.12,100110.80
2,69.18,100144.29
2,69.26,100176.77
2,69.32,100208.30
