state, time, pressure
2,19.22,80352.59
2,19.30,80395.27
2,19.36,80422.16
2,19.42,80458.38
2,19.51,80504.26
2,19.57,80540.83
2,19.65,80586.17
2,19.71,80621.67
2,19.79,80665.81
2,19.85,80700.66
2,19.93,80744.02
2,19.99,80778.14
2,20.08,80821.15
2,20.14,80856.11
2,20.22,80900.38
2,20.28,80935.13
2,20.36,80979.02
2,20.42,81014.46
2,20.50,81057.76
2,20.56,81092.27
2,20.64,81135.20
2,20.70,81169.78
2,20.78,81213.55
2,20.84,81248.61
2,20.93,81292.45
2,20.99,81327.52
2,21.07,81371.20
2,21.13,81405.63
2,21.21,81448.69
2,21.27,81482.66
2,21.35,81526.81
2,21.41,81561.93
2,21.50,81605.61
2,21.56,81632.80
2,21.61,81669.95
2,21.70,81715.48
2,21.76,81750.77
2,21.84,81793.84
2,21.90,81828.45
2,21.98,81871.86
2,22.04,81906.64
2,22.12,81950.45
2,22.18,81985.02
2,22.26,82029.44
2,22.33,82063.95
2,22.41,82107.20
2,22.47,82141.33
2,22.55,82185.11
2,22.61,82220.56
2,22.69,82264.78
2,22.75,82299.92
2,22.83,82343.48
2,22.89,82378.53
2,22.98,82421.92
2,23.03,82456.58
2,23.12,82498.97
2,23.18,82533.50
2,23.26,82576.87
2,23.32,82612.27
2,23.40,82656.67
2,23.46,82692.20
2,23.54,82736.32
2,23.60,82771.32
2,23.68,82814.55
2,23.75,82841.63
2,23.81,82878.93
2,23.89,82925.73
2,23.95,82962.69
2,24.03,83007.24
2,24.09,83043.17
2,24.17,83087.39
2,24.23,83122.16
2,24.31,83166.06
2,24.37,83200.78
2,24.45,83245.36
2,24.51,83281.67
2,24.60,83326.86
2,24.66,83362.49
2,24.74,83406.81
2,24.80,83442.47
2,24.88,83487.36
2,24.94,83523.08
2,25.02,83567.70
2,25.08,83603.89
2,25.17,83649.41
2,25.23,83685.09
2,25.31,83730.86
2,25.37,83767.20
2,25.45,83812.11
2,25.51,83848.22
2,25.59,83893.27
2,25.65,83929.77
2,25.73,83975.77
2,25.79,84012.14
2,25.87,84057.80
2,25.93,84085.92
2,26.00,84123.98
2,26.08,84171.11
2,26.14,84208.50
2,26.22,84256.38
2,26.28,84294.86
2,26.36,84341.91
2,26.42,84378.66
2,26.50,84425.47
2,26.56,84463.06
2,26.65,84509.52
2,26.70,84546.31
2,26.79,84593.30
2,26.85,84630.80
2,26.93,84678.23
2,26.99,84715.28
2,27.07,84762.13
2,27.13,84799.48
2,27.21,84846.91
2,27.27,84884.72
2,27.35,84931.81
2,27.42,84970.22
2,27.50,85018.31
2,27.56,85055.83
2,27.64,85104.08
2,27.70,85142.11
2,27.78,85189.50
2,27.84,85226.92
2,27.92,85274.78
2,27.98,85312.52
2,28.07,85360.79
2,28.12,85391.40
2,28.18,85432.67
2,28.27,85482.59
2,28.33,85521.84
2,28.41,85570.77
2,28.47,85610.39
2,28.55,85661.11
2,28.61,85701.09
2,28.69,85750.61
2,28.75,85790.44
2,28.83,85839.81
2,28.90,85879.25
2,28.98,85928.56
2,29.04,85968.50
2,29.12,86017.94
2,29.18,86057.88
2,29.26,86108.06
2,29.32,86148.23
2,29.40,86198.57
2,29.46,86238.38
2,29.55,86289.72
2,29.60,86330.78
2,29.69,86382.06
2,29.75,86423.13
2,29.83,86475.08
2,29.89,86515.72
2,29.97,86566.88
2,30.03,86607.42
2,30.11,86659.23
2,30.17,86701.11
2,30.25,86753.59
2,30.32,86786.41
2,30.37,86830.42
2,30.46,86884.77
2,30.52,86927.20
2,30.60,86981.42
2,30.66,87024.73
2,30.74,87078.06
2,30.80,87121.14
2,30.88,87174.61
2,30.94,87217.08
2,31.02,87270.42
2,31.08,87312.88
2,31.17,87365.44
2,31.23,87407.92
2,31.31,87462.33
2,31.37,87505.78
2,31.45,87559.64
2,31.51,87602.16
2,31.59,87656.91
2,31.65,87700.66
2,31.74,87755.02
2,31.80,87798.73
2,31.88,87852.92
2,31.94,87895.98
2,32.02,87949.59
2,32.08,87992.70
2,32.16,88047.16
2,32.22,88090.50
2,32.30,88144.81
2,32.36,88188.53
2,32.44,88242.77
2,32.51,88276.61
2,32.57,88322.98
2,32.65,88381.19
2,32.71,88426.52
2,32.79,88483.00
2,32.85,88527.73
2,32.93,88582.98
2,32.99,88627.56
2,33.08,88683.05
2,33.14,88727.66
2,33.22,88784.39
2,33.28,88829.92
2,33.36,88886.39
2,33.42,88931.00
2,33.50,88986.95
2,33.56,89032.52
2,33.64,89089.82
2,33.70,89135.42
2,33.79,89192.33
2,33.85,89237.63
2,33.93,89293.92
2,33.99,89339.14
2,34.07,89395.88
2,34.13,89441.54
2,34.21,89499.80
2,34.27,89546.77
2,34.35,89604.48
2,34.41,89650.27
2,34.50,89708.78
2,34.56,89756.05
2,34.64,89814.80
2,34.70,89851.73
2,34.76,89901.41
2,34.84,89963.01
2,34.90,90011.28
2,34.98,90072.42
2,35.04,90120.52
2,35.12,90180.34
2,35.18,90228.16
2,35.27,90288.48
2,35.33,90336.11
2,35.41,90396.59
2,35.47,90445.09
2,35.55,90505.16
2,35.61,90553.63
2,35.69,90614.00
2,35.75,90662.51
2,35.83,90723.06
2,35.89,90771.22
2,35.98,90832.56
2,36.04,90882.08
2,36.12,90943.44
2,36.18,90992.44
2,36.26,91053.90
2,36.32,91103.80
2,36.40,91165.88
2,36.46,91215.73
2,36.54,91277.52
2,36.60,91327.08
2,36.69,91389.98
2,36.75,91440.20
2,36.83,91503.83
2,36.89,91543.61
2,36.95,91597.38
2,37.03,91663.11
2,37.09,91714.81
2,37.17,91780.80
2,37.23,91833.53
2,37.31,91898.65
2,37.37,91950.40
2,37.46,92015.14
2,37.52,92066.97
2,37.60,92132.44
2,37.66,92185.86
2,37.74,92252.58
2,37.80,92305.16
2,37.88,92369.59
2,37.94,92421.52
2,38.02,92488.10
2,38.08,92541.80
2,38.17,92607.92
2,38.23,92660.94
2,38.31,92728.03
2,38.37,92781.80
2,38.45,92849.36
2,38.51,92904.19
2,38.59,92972.59
2,38.65,93027.03
2,38.73,93095.17
2,38.79,93149.97
2,38.88,93219.58
2,38.94,93274.92
2,39.02,93343.69
2,39.08,93386.13
2,39.14,93444.03
2,39.22,93516.05
2,39.28,93573.83
2,39.36,93645.47
2,39.42,93702.20
2,39.50,93772.57
2,39.56,93829.77
2,39.65,93900.88
2,39.71,93957.92
2,39.79,94029.22
2,39.85,94085.53
2,39.93,94158.21
2,39.99,94216.71
2,40.07,94289.63
2,40.13,94347.64
2,40.21,94420.13
2,40.27,94478.61
2,40.36,94551.94
2,40.42,94610.65
2,40.50,94683.63
2,40.56,94741.42
2,40.64,94815.68
2,40.70,94875.89
2,40.78,94951.83
2,40.84,95012.64
2,40.92,95088.94
2,40.98,95151.05
2,41.07,95230.33
2,41.13,95294.19
2,41.21,95373.52
2,41.27,95422.88
2,41.33,95490.86
2,41.41,95576.53
2,41.47,95645.08
2,41.55,95730.45
2,41.61,95798.72
2,41.69,95885.72
2,41.75,95955.33
2,41.84,96042.47
2,41.90,96112.47
2,41.98,96202.25
2,42.04,96275.61
2,42.12,96367.36
2,42.18,96440.45
2,42.26,96534.32
2,42.32,96610.08
2,42.40,96705.41
2,42.46,96780.70
2,42.55,96877.20
2,42.61,96955.80
2,42.69,97054.09
2,42.75,97132.66
2,42.83,97232.84
2,42.89,97313.03
2,42.97,97413.00
2,43.03,97493.42
2,43.11,97593.95
2,43.17,97675.09
2,43.26,97776.94
2,43.32,97858.48
2,43.40,97961.06
