state, time, pressure
2,17.81,79671.80
2,17.87,79709.96
2,17.95,79756.70
2,18.01,79794.25
2,18.10,79841.11
2,18.16,79879.05
2,18.24,79926.80
2,18.30,79964.59
2,18.39,80011.45
2,18.44,80049.64
2,18.53,80096.64
2,18.59,80134.09
2,18.67,80181.45
2,18.73,80218.95
2,18.82,80266.32
2,18.88,80303.56
2,18.96,80350.91
2,19.02,80388.41
2,19.10,80435.16
2,19.17,80472.58
2,19.25,80519.37
2,19.31,80556.55
2,19.39,80603.38
2,19.45,80640.69
2,19.54,80687.17
2,19.60,80716.73
2,19.66,80756.84
2,19.74,80804.64
2,19.80,80841.56
2,19.89,80889.25
2,19.95,80927.42
2,20.03,80973.94
2,20.09,81010.70
2,20.18,81057.30
2,20.24,81094.45
2,20.32,81140.30
2,20.38,81176.63
2,20.46,81222.41
2,20.52,81259.59
2,20.61,81305.73
2,20.67,81342.59
2,20.75,81389.56
2,20.81,81427.27
2,20.90,81472.77
2,20.96,81509.18
2,21.04,81554.73
2,21.10,81591.64
2,21.18,81638.30
2,21.24,81675.47
2,21.33,81722.06
2,21.39,81759.11
2,21.47,81804.92
2,21.53,81841.73
2,21.62,81888.13
2,21.68,81925.27
2,21.76,81972.00
2,21.82,82000.77
2,21.88,82039.67
2,21.96,82088.46
2,22.02,82126.53
2,22.11,82172.97
2,22.17,82209.75
2,22.25,82257.02
2,22.31,82295.02
2,22.40,82341.98
2,22.46,82379.70
2,22.54,82427.02
2,22.60,82463.91
2,22.68,82510.28
2,22.74,82547.42
2,22.83,82593.83
2,22.89,82630.98
2,22.97,82678.17
2,23.03,82715.06
2,23.12,82762.02
2,23.18,82799.98
2,23.26,82846.55
2,23.32,82883.84
2,23.40,82931.36
2,23.46,82969.78
2,23.55,83017.14
2,23.61,83055.17
2,23.69,83103.19
2,23.75,83141.17
2,23.84,83188.86
2,23.90,83226.30
2,23.98,83274.00
2,24.04,83303.93
2,24.10,83344.94
2,24.18,83395.13
2,24.24,83434.89
2,24.33,83483.75
2,24.39,83522.23
2,24.47,83569.69
2,24.53,83607.36
2,24.62,83656.67
2,24.68,83695.70
2,24.76,83743.78
2,24.82,83782.66
2,24.90,83831.33
2,24.96,83870.03
2,25.05,83917.73
2,25.11,83956.81
2,25.19,84005.66
2,25.25,84045.13
2,25.34,84094.42
2,25.40,84134.08
2,25.48,84182.91
2,25.54,84221.88
2,25.62,84270.33
2,25.68,84310.25
2,25.77,84359.95
2,25.83,84399.41
2,25.91,84449.42
2,25.97,84489.05
2,26.06,84538.38
2,26.12,84578.54
2,26.20,84628.77
2,26.26,84660.23
2,26.32,84703.44
2,26.40,84756.18
2,26.46,84798.14
2,26.55,84849.31
2,26.61,84889.84
2,26.69,84939.82
2,26.75,84980.45
2,26.84,85031.53
2,26.90,85072.17
2,26.98,85123.27
2,27.04,85164.91
2,27.12,85216.20
2,27.18,85257.63
2,27.27,85309.39
2,27.33,85351.00
2,27.41,85403.42
2,27.47,85445.23
2,27.56,85497.81
2,27.62,85539.39
2,27.70,85591.86
2,27.76,85633.92
2,27.84,85687.50
2,27.90,85729.95
2,27.99,85782.95
2,28.05,85826.08
2,28.13,85879.08
2,28.19,85921.09
2,28.28,85974.33
2,28.34,86017.50
2,28.42,86071.59
2,28.48,86105.23
2,28.54,86150.92
2,28.62,86207.38
2,28.68,86251.95
2,28.77,86306.22
2,28.83,86350.41
2,28.91,86405.20
2,28.97,86448.70
2,29.06,86502.96
2,29.12,86546.14
2,29.20,86600.23
2,29.26,86643.28
2,29.34,86697.31
2,29.40,86741.35
2,29.49,86796.27
2,29.55,86840.41
2,29.63,86894.88
2,29.69,86937.84
2,29.78,86991.59
2,29.84,87035.34
2,29.92,87090.19
2,29.98,87134.06
2,30.06,87189.05
2,30.12,87232.09
2,30.21,87287.02
2,30.27,87330.41
2,30.35,87385.76
2,30.41,87430.47
2,30.50,87486.31
2,30.56,87530.95
2,30.64,87585.97
2,30.70,87620.05
2,30.76,87666.34
2,30.84,87724.94
2,30.90,87771.42
2,30.99,87828.71
2,31.05,87874.41
2,31.13,87931.02
2,31.19,87976.02
2,31.28,88032.36
2,31.34,88077.95
2,31.42,88135.50
2,31.48,88181.88
2,31.56,88239.11
2,31.62,88284.56
2,31.71,88341.48
2,31.77,88387.77
2,31.85,88446.63
2,31.91,88493.03
2,32.00,88552.23
2,32.06,88599.33
2,32.14,88657.91
2,32.20,88704.78
2,32.28,88763.72
2,32.34,88811.14
2,32.43,88870.82
2,32.49,88918.34
2,32.57,88978.11
2,32.63,89025.27
2,32.72,89085.30
2,32.78,89133.47
2,32.86,89194.05
2,32.92,89232.09
2,32.98,89283.83
2,33.07,89346.68
2,33.13,89396.23
2,33.21,89458.06
2,33.27,89507.98
2,33.35,89570.73
2,33.42,89620.28
2,33.50,89681.73
2,33.56,89731.38
2,33.64,89794.30
2,33.70,89844.25
2,33.79,89906.72
2,33.85,89956.23
2,33.93,90017.73
2,33.99,90067.12
2,34.08,90129.52
2,34.13,90179.78
2,34.22,90243.42
2,34.28,90293.95
2,34.36,90357.34
2,34.42,90408.36
2,34.51,90472.77
2,34.57,90523.91
2,34.65,90588.38
2,34.71,90639.53
2,34.79,90703.00
2,34.85,90754.53
2,34.94,90819.30
2,35.00,90871.13
2,35.08,90936.52
2,35.14,90977.13
2,35.20,91031.83
2,35.29,91100.42
2,35.35,91154.86
2,35.43,91221.89
2,35.49,91275.86
2,35.58,91341.75
2,35.63,91394.72
2,35.72,91461.02
2,35.78,91515.30
2,35.86,91583.31
2,35.92,91637.92
2,36.01,91705.44
2,36.07,91759.11
2,36.15,91827.02
2,36.21,91881.00
2,36.29,91949.31
2,36.35,92003.84
2,36.44,92071.66
2,36.50,92126.63
2,36.58,92195.13
2,36.64,92250.56
2,36.73,92320.28
2,36.79,92375.86
2,36.87,92445.40
2,36.93,92502.47
2,37.01,92573.66
2,37.08,92630.56
2,37.16,92700.52
2,37.22,92756.52
2,37.30,92827.92
2,37.36,92872.59
2,37.42,92933.69
2,37.51,93008.94
2,37.57,93068.23
2,37.65,93141.97
2,37.71,93201.84
2,37.79,93275.44
2,37.85,93334.41
2,37.94,93406.81
2,38.00,93464.77
2,38.08,93538.42
2,38.14,93597.28
2,38.23,93671.44
2,38.29,93730.61
2,38.37,93804.92
2,38.43,93865.64
2,38.51,93941.31
2,38.58,94001.56
2,38.66,94076.36
2,38.72,94135.88
2,38.80,94211.28
2,38.86,94272.27
2,38.95,94349.20
2,39.01,94410.62
2,39.09,94486.95
2,39.15,94549.17
2,39.24,94626.98
2,39.29,94689.64
2,39.38,94767.55
2,39.44,94830.09
2,39.52,94909.63
2,39.58,94960.00
2,39.64,95028.91
2,39.73,95113.75
2,39.79,95182.44
2,39.87,95268.73
2,39.93,95337.73
2,40.01,95423.66
2,40.08,95492.61
2,40.16,95579.82
2,40.22,95650.95
2,40.30,95740.66
2,40.36,95812.23
2,40.45,95903.95
2,40.51,95978.42
2,40.59,96072.22
2,40.65,96147.58
2,40.74,96242.64
2,40.79,96320.03
2,40.88,96416.81
2,40.94,96494.42
2,41.02,96593.92
2,41.08,96673.63
2,41.17,96774.22
2,41.23,96855.34
2,41.31,96957.30
2,41.37,97039.84
2,41.46,97142.89
2,41.51,97226.58
2,41.60,97331.70
2,41.66,97415.53
2,41.74,97520.72
