state, time, pressure
2,17.73,90369.23
2,17.78,90413.08
2,17.84,90500.72
2,17.90,90549.90
2,17.96,90641.88
2,18.02,90685.05
2,18.08,90774.38
2,18.13,90818.91
2,18.20,90911.91
2,18.25,90956.08
2,18.32,91051.73
2,18.37,91094.56
2,18.43,91186.23
2,18.49,91234.11
2,18.55,91325.44
2,18.61,91370.94
2,18.67,91461.99
2,18.72,91506.83
2,18.79,91603.83
2,18.84,91649.98
2,18.91,91741.69
2,18.96,91789.53
2,19.02,91882.24
2,19.08,91938.33
2,19.13,91989.11
2,19.19,92086.48
2,19.25,92133.36
2,19.31,92228.74
2,19.37,92280.31
2,19.43,92373.31
2,19.48,92417.49
2,19.55,92510.54
2,19.60,92558.39
2,19.67,92656.86
2,19.72,92705.03
2,19.78,92803.05
2,19.84,92848.91
2,19.90,92948.63
2,19.96,92998.84
2,20.02,93096.56
2,20.07,93146.73
2,20.14,93245.78
2,20.19,93295.70
2,20.26,93402.38
2,20.31,93451.22
2,20.37,93554.00
2,20.43,93611.17
2,20.49,93718.20
2,20.55,93770.06
2,20.61,93874.11
2,20.66,93929.00
2,20.73,94039.38
2,20.78,94094.88
2,20.85,94204.97
2,20.90,94274.74
2,20.95,94336.23
2,21.02,94449.30
2,21.07,94507.52
2,21.14,94620.89
2,21.19,94675.14
2,21.25,94793.53
2,21.31,94851.47
2,21.37,94970.84
2,21.42,95030.41
2,21.49,95149.13
2,21.54,95205.30
2,21.61,95326.45
2,21.66,95387.00
2,21.73,95512.13
2,21.78,95571.34
2,21.84,95698.38
2,21.90,95763.59
2,21.96,95886.44
2,22.01,95946.28
2,22.08,96071.31
2,22.13,96138.61
2,22.20,96262.73
2,22.25,96328.28
2,22.32,96457.39
2,22.37,96520.30
2,22.43,96648.05
2,22.49,96712.66
2,22.55,96844.16
2,22.60,96908.06
2,22.67,97041.50
2,22.72,97119.63
2,22.77,97185.45
2,22.84,97312.69
2,22.89,97377.55
2,22.96,97508.42
2,23.01,97572.34
2,23.08,97702.27
2,23.13,97765.52
2,23.19,97889.06
2,23.25,97947.89
2,23.31,98078.41
2,23.36,98141.76
2,23.43,98266.59
2,23.48,98328.52
2,23.55,98455.44
2,23.60,98515.67
2,23.67,98635.94
2,23.72,98697.88
2,23.78,98822.06
2,23.83,98880.96
2,23.90,99001.25
2,23.95,99064.15
2,24.02,99182.83
2,24.07,99241.07
2,24.14,99358.05
2,24.19,99415.23
2,24.25,99537.93
2,24.31,99592.92
2,24.37,99712.11
2,24.42,99772.47
2,24.49,99887.74
