state, time, pressure
1,7.70,88150.15
1,7.72,87991.45
1,7.73,87834.33
1,7.76,87664.78
1,7.76,87496.93
1,7.79,87335.05
1,7.80,87174.78
1,7.82,87040.02
1,7.83,86906.60
1,7.86,86802.66
1,7.86,86699.75
1,7.89,86621.48
1,7.91,86544.01
1,7.94,86398.97
1,7.95,86255.38
1,7.97,86096.21
1,7.98,85938.64
1,8.01,85797.14
1,8.01,85657.05
1,8.04,85544.18
1,8.05,85432.44
1,8.07,85347.80
1,8.08,85264.00
1,8.11,85197.03
1,8.11,85130.73
1,8.14,85064.82
1,8.15,84999.56
1,8.18,84931.73
1,8.18,84864.58
1,8.21,84798.19
1,8.22,84732.46
1,8.24,84669.74
1,8.25,84607.65
1,8.28,84549.23
1,8.28,84491.39
1,8.31,84431.81
1,8.32,84372.83
1,8.35,84303.34
1,8.35,84234.54
1,8.38,84147.06
1,8.39,84060.46
1,8.41,83948.87
1,8.42,83838.39
1,8.45,83702.41
1,8.47,83567.78
1,8.49,83489.95
1,8.50,83412.91
1,8.53,83343.33
1,8.53,83274.45
1,8.56,83194.35
1,8.57,83115.05
1,8.60,83013.63
1,8.60,82913.21
1,8.63,82787.73
1,8.64,82663.50
1,8.66,82517.53
1,8.67,82373.02
1,8.70,82215.48
1,8.70,82059.50
1,8.73,81907.82
1,8.74,81757.66
1,8.77,81631.48
1,8.77,81506.58
1,8.80,81407.42
1,8.81,81309.26
1,8.83,81233.05
1,8.84,81157.60
1,8.87,81091.48
1,8.88,81026.02
1,8.90,80958.78
1,8.91,80892.22
1,8.94,80823.48
1,8.94,80755.44
1,8.97,80688.45
1,8.98,80622.14
1,9.00,80558.46
1,9.02,80495.41
1,9.05,80428.23
1,9.06,80361.71
1,9.08,80294.32
1,9.09,80227.60
1,9.12,80157.06
1,9.13,80087.23
1,9.15,80015.48
1,9.16,79944.45
1,9.19,79874.84
1,9.19,79805.94
1,9.22,79739.80
1,9.23,79674.34
1,9.25,79611.58
1,9.26,79549.45
1,9.29,79486.64
1,9.30,79424.46
1,9.32,79355.80
1,9.33,79287.82
1,9.36,79206.03
1,9.36,79125.05
1,9.39,79023.99
1,9.40,78923.94
1,9.42,78801.66
1,9.43,78680.60
1,9.46,78540.23
1,9.47,78401.26
1,9.49,78249.84
1,9.50,78099.93
1,9.53,77951.23
1,9.53,77804.03
1,9.56,77675.20
1,9.58,77547.66
1,9.61,77469.33
1,9.62,77391.77
1,9.65,77319.02
1,9.65,77247.00
1,9.68,77161.76
1,9.69,77077.37
1,9.71,76973.72
1,9.72,76871.11
1,9.75,76747.30
1,9.75,76624.73
1,9.78,76485.45
1,9.79,76347.56
1,9.81,76202.45
1,9.82,76058.80
1,9.85,75922.92
1,9.86,75788.41
1,9.88,75673.73
1,9.89,75560.20
1,9.92,75466.93
1,9.92,75374.59
1,9.95,75300.59
1,9.96,75227.31
1,9.98,75165.11
1,9.99,75103.53
1,10.02,75041.70
1,10.03,74980.48
1,10.05,74916.45
1,10.06,74853.05
1,10.09,74788.18
1,10.09,74723.95
1,10.12,74660.78
1,10.14,74598.24
1,10.17,74496.96
1,10.18,74396.70
1,10.20,74306.38
1,10.21,74216.98
1,10.24,74142.61
1,10.24,74068.99
1,10.27,74005.67
1,10.28,73942.98
1,10.31,73880.26
1,10.31,73818.16
1,10.34,73753.21
1,10.35,73688.91
1,10.37,73622.76
1,10.38,73557.27
1,10.41,73492.68
1,10.41,73428.73
1,10.44,73366.72
1,10.45,73305.33
1,10.48,73247.09
1,10.48,73189.45
1,10.51,73133.72
1,10.52,73078.55
1,10.54,73022.59
1,10.55,72967.18
1,10.58,72906.39
1,10.59,72846.21
1,10.61,72773.37
1,10.62,72701.25
1,10.65,72612.55
1,10.65,72524.73
1,10.67,72433.17
1,10.70,72360.98
1,10.71,72289.52
1,10.73,72220.77
1,10.74,72152.70
1,10.77,72085.45
1,10.77,72018.86
1,10.80,71953.94
1,10.81,71889.66
1,10.84,71828.06
1,10.84,71767.08
1,10.87,71708.91
1,10.88,71651.32
1,10.90,71595.00
1,10.91,71539.24
1,10.94,71482.14
1,10.94,71425.61
1,10.97,71362.69
1,10.98,71300.40
1,11.01,71224.70
2,11.01,71149.74
2,11.04,71061.11
2,11.05,70973.37
2,11.07,70910.29
2,11.08,70847.84
2,11.11,70789.52
2,11.11,70731.78
2,11.14,70675.76
2,11.15,70620.30
2,11.18,70566.47
2,11.18,70513.18
2,11.20,70460.60
2,11.23,70409.05
2,11.23,70358.02
2,11.26,70307.86
2,11.27,70258.20
2,11.30,70209.40
2,11.30,70161.08
2,11.33,70113.57
2,11.34,70066.54
2,11.36,70020.34
2,11.37,69974.59
2,11.40,69929.70
2,11.40,69885.24
2,11.43,69841.58
2,11.44,69798.35
2,11.47,69755.91
2,11.47,69713.89
2,11.50,69672.59
2,11.51,69631.70
2,11.53,69591.52
2,11.54,69551.75
2,11.57,69512.69
2,11.57,69474.02
2,11.60,69436.06
2,11.61,69398.49
2,11.64,69361.60
2,11.64,69325.08
2,11.67,69289.20
2,11.68,69253.69
2,11.70,69218.82
2,11.71,69184.30
2,11.73,69150.32
2,11.76,69117.01
2,11.76,69084.02
2,11.79,69051.68
2,11.80,69019.66
2,11.82,68988.27
2,11.83,68957.20
2,11.86,68926.71
2,11.87,68896.52
2,11.89,68866.95
2,11.90,68837.67
2,11.93,68808.95
2,11.93,68780.52
2,11.96,68752.70
2,11.97,68725.15
2,11.99,68698.17
2,12.00,68671.46
2,12.03,68645.30
2,12.04,68619.39
2,12.06,68594.02
2,12.07,68568.90
2,12.10,68544.34
2,12.10,68520.02
2,12.13,68496.23
2,12.14,68472.70
2,12.16,68449.70
2,12.17,68426.92
2,12.20,68404.66
2,12.21,68382.61
2,12.23,68361.06
2,12.24,68339.73
2,12.26,68318.76
2,12.29,68298.30
2,12.29,68278.04
2,12.32,68258.24
2,12.33,68238.65
2,12.35,68219.52
2,12.36,68200.59
2,12.39,68182.09
2,12.40,68163.79
2,12.42,68145.94
2,12.43,68128.27
2,12.46,68111.07
2,12.46,68094.05
2,12.49,68077.47
2,12.50,68061.05
2,12.52,68045.09
2,12.53,68029.27
2,12.56,68013.89
2,12.56,67998.66
2,12.59,67983.88
2,12.60,67969.24
2,12.63,67955.03
2,12.63,67940.97
2,12.66,67927.28
2,12.67,67913.73
2,12.69,67900.58
2,12.70,67887.55
2,12.73,67874.94
2,12.73,67862.45
2,12.76,67850.34
2,12.77,67838.37
2,12.79,67826.66
2,12.81,67815.36
2,12.82,67804.17
2,12.85,67793.35
2,12.86,67782.64
2,12.88,67772.28
2,12.89,67762.03
2,12.92,67752.16
2,12.92,67742.38
2,12.95,67732.96
2,12.96,67723.64
2,12.98,67714.70
2,12.99,67705.85
2,13.02,67697.35
2,13.03,67688.93
2,13.05,67680.86
2,13.06,67672.88
2,13.09,67665.23
2,13.09,67657.66
2,13.12,67650.42
2,13.13,67643.27
2,13.15,67636.44
2,13.16,67629.67
2,13.19,67623.22
2,13.20,67616.83
2,13.22,67610.80
2,13.23,67604.82
2,13.26,67599.17
2,13.26,67593.58
2,13.29,67588.28
2,13.30,67583.04
2,13.32,67577.98
2,13.35,67573.27
2,13.35,67568.59
2,13.38,67564.22
2,13.39,67559.89
2,13.41,67555.91
2,13.42,67551.98
2,13.45,67548.34
2,13.46,67544.73
2,13.48,67541.42
2,13.49,67538.14
2,13.52,67535.17
2,13.52,67532.23
2,13.55,67529.59
2,13.56,67526.98
2,13.59,67524.63
2,13.59,67522.30
2,13.62,67520.23
2,13.63,67518.19
2,13.65,67516.44
2,13.66,67514.70
2,13.69,67513.22
2,13.69,67511.75
2,13.72,67510.53
2,13.73,67509.33
2,13.76,67508.39
2,13.76,67507.46
2,13.79,67506.86
2,13.80,67506.26
2,13.82,67505.90
2,13.83,67505.55
2,13.85,67505.35
2,13.88,67505.41
2,13.88,67505.48
2,13.91,67505.82
2,13.92,67506.16
2,13.94,67506.75
2,13.95,67507.33
2,13.98,67508.15
2,13.98,67508.96
2,14.01,67510.03
2,14.02,67511.09
2,14.05,67512.38
2,14.05,67513.65
2,14.08,67515.19
2,14.09,67516.71
2,14.11,67518.48
2,14.12,67520.23
2,14.15,67522.20
2,14.15,67524.16
2,14.18,67526.35
2,14.19,67528.52
2,14.22,67530.90
2,14.22,67533.25
2,14.25,67535.83
2,14.26,67538.38
2,14.28,67541.18
2,14.29,67543.95
2,14.32,67546.98
2,14.32,67549.98
2,14.35,67553.20
2,14.36,67556.38
2,14.38,67559.66
2,14.40,67563.20
2,14.41,67566.70
2,14.44,67570.40
2,14.45,67574.06
2,14.47,67577.95
2,14.48,67581.79
2,14.51,67585.84
2,14.51,67589.84
2,14.54,67594.08
2,14.55,67598.27
2,14.57,67602.68
2,14.58,67607.05
2,14.61,67611.61
2,14.62,67616.13
2,14.64,67620.84
2,14.65,67625.52
2,14.68,67630.38
2,14.68,67635.19
2,14.71,67640.20
2,14.72,67645.17
2,14.74,67650.38
2,14.75,67655.55
2,14.78,67660.88
2,14.79,67666.16
2,14.81,67671.68
2,14.82,67677.14
2,14.85,67682.81
2,14.85,67688.43
2,14.88,67694.23
2,14.89,67699.96
2,14.91,67705.77
2,14.93,67711.79
2,14.94,67717.74
2,14.97,67723.85
2,14.98,67729.91
2,15.00,67736.19
2,15.01,67742.41
2,15.04,67748.79
2,15.04,67755.11
2,15.07,67761.62
2,15.08,67768.05
2,15.10,67774.66
2,15.11,67781.20
2,15.14,67787.93
2,15.15,67794.60
2,15.17,67801.45
2,15.18,67808.23
2,15.21,67815.22
2,15.21,67822.13
2,15.24,67829.23
2,15.25,67836.27
2,15.27,67843.46
2,15.28,67850.58
2,15.31,67857.87
2,15.31,67865.09
2,15.34,67872.50
2,15.35,67879.84
2,15.38,67887.34
2,15.38,67894.77
2,15.41,67902.37
2,15.42,67909.88
2,15.44,67917.47
2,15.46,67925.25
2,15.47,67932.95
2,15.50,67940.83
2,15.50,67948.63
2,15.53,67956.58
2,15.54,67964.45
2,15.56,67972.51
2,15.57,67980.48
2,15.60,67988.61
2,15.61,67996.66
2,15.63,68004.84
2,15.64,68012.95
2,15.67,68021.22
2,15.67,68029.41
2,15.70,68037.77
2,15.71,68046.06
2,15.73,68054.54
2,15.74,68062.93
2,15.77,68071.48
2,15.78,68079.95
2,15.80,68088.56
2,15.81,68097.09
2,15.84,68105.80
2,15.84,68114.42
2,15.87,68123.20
2,15.88,68131.88
2,15.90,68140.71
2,15.91,68149.46
2,15.94,68158.38
2,15.95,68167.20
2,15.97,68176.06
2,15.99,68185.14
2,16.00,68194.13
2,16.03,68203.25
2,16.04,68212.28
2,16.06,68221.46
2,16.07,68230.55
2,16.10,68239.81
2,16.10,68248.98
2,16.13,68258.30
2,16.14,68267.52
2,16.17,68276.91
2,16.17,68286.21
2,16.20,68295.67
2,16.21,68305.04
2,16.23,68314.56
2,16.24,68323.98
2,16.27,68333.55
2,16.27,68343.03
2,16.30,68352.64
2,16.31,68362.16
2,16.33,68371.84
2,16.34,68381.41
2,16.37,68391.14
2,16.38,68400.77
2,16.40,68410.52
2,16.41,68420.19
2,16.44,68430.00
2,16.44,68439.72
2,16.47,68449.58
2,16.48,68459.34
2,16.50,68469.13
2,16.52,68479.06
2,16.53,68488.90
2,16.56,68498.87
2,16.57,68508.74
2,16.59,68518.75
2,16.60,68528.66
2,16.63,68538.70
2,16.63,68548.66
2,16.66,68558.73
2,16.67,68568.71
2,16.69,68578.84
2,16.70,68588.86
2,16.73,68599.05
2,16.74,68609.13
2,16.76,68619.37
2,16.77,68629.50
2,16.80,68639.76
2,16.80,68649.91
2,16.83,68660.20
2,16.84,68670.38
2,16.86,68680.70
2,16.87,68690.91
2,16.90,68701.27
2,16.91,68711.51
2,16.93,68721.87
2,16.94,68732.13
2,16.97,68742.50
2,16.97,68752.77
2,17.00,68763.21
2,17.01,68773.54
2,17.03,68783.88
2,17.05,68794.34
2,17.06,68804.69
2,17.09,68815.21
2,17.09,68825.63
2,17.12,68836.20
2,17.13,68846.66
2,17.16,68857.20
2,17.16,68867.65
2,17.19,68878.23
2,17.20,68888.72
2,17.22,68899.34
2,17.23,68909.84
2,17.26,68920.45
2,17.26,68930.96
2,17.29,68941.56
2,17.30,68952.06
2,17.33,68962.69
2,17.33,68973.21
2,17.36,68983.88
2,17.37,68994.44
2,17.39,69005.09
2,17.40,69015.65
2,17.43,69026.33
2,17.43,69036.90
2,17.46,69047.56
2,17.47,69058.12
2,17.50,69068.80
2,17.50,69079.37
2,17.53,69090.06
2,17.54,69100.66
2,17.56,69111.23
2,17.58,69121.99
2,17.59,69132.64
2,17.62,69143.41
2,17.62,69154.09
2,17.65,69164.87
2,17.66,69175.54
2,17.68,69186.35
2,17.69,69197.06
2,17.72,69207.87
2,17.73,69218.56
2,17.75,69229.37
2,17.76,69240.06
2,17.79,69250.87
2,17.79,69261.56
2,17.82,69272.36
2,17.83,69283.05
2,17.85,69293.88
2,17.86,69304.59
2,17.89,69315.43
2,17.90,69326.16
2,17.92,69337.00
2,17.93,69347.73
2,17.96,69358.58
2,17.96,69369.31
2,17.99,69380.16
2,18.00,69390.89
2,18.02,69401.74
2,18.03,69412.48
2,18.06,69423.30
2,18.07,69434.00
2,18.08,69444.73
2,18.11,69455.61
2,18.12,69466.38
2,18.15,69477.23
2,18.15,69487.98
2,18.18,69498.84
2,18.19,69509.59
2,18.21,69520.47
2,18.22,69531.23
2,18.25,69542.13
2,18.25,69552.91
2,18.28,69563.80
2,18.29,69574.59
2,18.32,69585.47
2,18.32,69596.23
2,18.35,69607.10
2,18.36,69617.86
2,18.38,69628.72
2,18.39,69639.47
2,18.42,69650.36
2,18.42,69661.14
2,18.45,69672.03
2,18.46,69682.81
2,18.49,69693.66
2,18.49,69704.41
2,18.52,69715.26
2,18.53,69726.01
2,18.55,69736.86
2,18.56,69747.60
2,18.59,69758.46
2,18.59,69769.21
2,18.61,69779.95
2,18.64,69790.82
2,18.65,69801.58
2,18.67,69812.45
2,18.68,69823.22
2,18.71,69834.10
2,18.72,69844.88
2,18.74,69855.73
2,18.75,69866.48
2,18.78,69877.33
2,18.78,69888.06
2,18.81,69898.92
2,18.82,69909.67
2,18.84,69920.51
2,18.85,69931.23
2,18.88,69942.02
2,18.89,69952.70
2,18.91,69963.52
2,18.92,69974.23
2,18.95,69985.06
2,18.95,69995.78
2,18.98,70006.59
2,18.99,70017.30
2,19.01,70028.13
2,19.02,70038.84
2,19.05,70049.64
2,19.06,70060.34
2,19.08,70071.11
2,19.09,70081.77
2,19.12,70092.52
2,19.12,70103.18
2,19.15,70113.84
2,19.17,70124.58
2,19.18,70135.22
2,19.21,70145.99
2,19.21,70156.66
2,19.24,70167.46
2,19.25,70178.16
2,19.27,70188.91
2,19.28,70199.56
2,19.31,70210.34
2,19.32,70221.02
2,19.34,70231.79
2,19.35,70242.45
2,19.38,70253.20
2,19.38,70263.83
2,19.41,70274.57
2,19.42,70285.21
2,19.44,70295.95
2,19.45,70306.57
2,19.48,70317.30
2,19.49,70327.91
2,19.51,70338.64
2,19.52,70349.27
2,19.55,70359.98
2,19.55,70370.58
2,19.58,70381.29
2,19.59,70391.89
2,19.61,70402.56
2,19.62,70413.13
2,19.65,70423.80
2,19.66,70434.36
2,19.67,70444.93
2,19.70,70455.60
2,19.71,70466.16
2,19.74,70476.83
2,19.74,70487.39
2,19.77,70498.06
2,19.78,70508.63
2,19.80,70519.29
2,19.81,70529.84
2,19.84,70540.49
2,19.84,70551.04
2,19.87,70561.70
2,19.88,70572.24
2,19.91,70582.89
2,19.91,70593.43
2,19.94,70604.04
2,19.95,70614.55
2,19.97,70625.14
2,19.98,70635.63
2,20.01,70646.20
2,20.01,70656.67
2,20.04,70667.23
2,20.05,70677.69
2,20.08,70688.27
2,20.08,70698.73
2,20.11,70709.30
2,20.12,70719.75
2,20.14,70730.29
2,20.15,70740.72
2,20.18,70751.23
2,20.18,70761.65
2,20.20,70772.07
2,20.23,70782.59
2,20.24,70793.01
2,20.26,70803.51
2,20.27,70813.91
2,20.30,70824.38
2,20.31,70834.76
2,20.33,70845.27
2,20.34,70855.68
2,20.37,70866.17
2,20.37,70876.55
2,20.40,70887.03
2,20.41,70897.41
2,20.43,70907.87
2,20.44,70918.23
2,20.47,70928.69
2,20.48,70939.04
2,20.50,70949.47
2,20.51,70959.80
2,20.54,70970.23
2,20.54,70980.55
2,20.57,70990.95
2,20.58,71001.26
2,20.60,71011.65
2,20.61,71021.94
2,20.64,71032.34
2,20.65,71042.65
2,20.67,71053.04
2,20.68,71063.33
2,20.71,71073.69
2,20.71,71083.95
2,20.73,71094.20
2,20.76,71104.54
2,20.77,71114.77
2,20.79,71125.06
2,20.80,71135.26
2,20.83,71145.57
2,20.83,71155.78
2,20.86,71166.08
2,20.87,71176.27
2,20.90,71186.55
2,20.90,71196.73
2,20.93,71207.02
2,20.94,71217.21
2,20.96,71227.49
2,20.97,71237.67
2,21.00,71247.96
2,21.00,71258.15
2,21.03,71268.44
2,21.04,71278.62
2,21.07,71288.86
2,21.07,71299.00
2,21.10,71309.26
2,21.11,71319.41
2,21.13,71329.66
2,21.14,71339.80
2,21.17,71350.02
2,21.17,71360.13
2,21.20,71370.31
2,21.21,71380.39
2,21.24,71390.59
2,21.24,71400.70
2,21.26,71410.79
2,21.29,71420.98
2,21.30,71431.06
2,21.32,71441.22
2,21.33,71451.27
2,21.36,71461.42
2,21.36,71471.47
2,21.39,71481.61
2,21.40,71491.65
2,21.42,71501.78
2,21.43,71511.81
2,21.46,71521.95
2,21.47,71531.98
2,21.49,71542.09
2,21.50,71552.11
2,21.53,71562.23
2,21.53,71572.24
2,21.56,71582.36
2,21.57,71592.38
2,21.59,71602.47
2,21.60,71612.46
2,21.63,71622.55
2,21.64,71632.55
2,21.66,71642.62
2,21.67,71652.59
2,21.70,71662.66
2,21.70,71672.62
2,21.73,71682.66
2,21.74,71692.61
2,21.76,71702.66
2,21.77,71712.60
2,21.79,71722.53
2,21.82,71732.53
2,21.82,71742.43
2,21.85,71752.48
2,21.86,71762.42
2,21.89,71772.45
2,21.89,71782.38
2,21.92,71792.39
2,21.93,71802.30
2,21.95,71812.27
2,21.96,71822.13
2,21.99,71832.08
2,21.99,71841.92
2,22.02,71851.85
2,22.03,71861.69
2,22.06,71871.61
2,22.06,71881.43
2,22.09,71891.35
2,22.10,71901.17
2,22.12,71911.09
2,22.13,71920.90
2,22.16,71930.84
2,22.16,71940.70
2,22.19,71950.64
2,22.20,71960.48
2,22.23,71970.42
2,22.23,71980.26
2,22.26,71990.22
2,22.27,72000.09
2,22.29,72010.03
2,22.30,72019.88
2,22.32,72029.73
2,22.35,72039.67
2,22.36,72049.52
2,22.38,72059.46
2,22.39,72069.30
2,22.42,72079.22
2,22.42,72089.04
2,22.45,72099.00
2,22.46,72108.86
2,22.49,72118.78
2,22.49,72128.60
2,22.52,72138.48
2,22.53,72148.26
2,22.55,72158.10
2,22.56,72167.85
2,22.59,72177.69
2,22.59,72187.43
2,22.62,72197.27
2,22.63,72207.01
2,22.66,72216.83
2,22.66,72226.55
2,22.69,72236.36
2,22.70,72246.07
2,22.72,72255.84
2,22.73,72265.51
2,22.76,72275.31
2,22.76,72285.02
2,22.79,72294.80
2,22.80,72304.49
2,22.83,72314.26
2,22.83,72323.93
2,22.85,72333.59
2,22.88,72343.36
2,22.89,72353.03
2,22.91,72362.81
2,22.92,72372.50
2,22.95,72382.28
2,22.95,72391.97
2,22.98,72401.73
2,22.99,72411.39
2,23.01,72421.11
2,23.02,72430.73
2,23.05,72440.45
2,23.06,72450.06
2,23.08,72459.78
2,23.09,72469.41
2,23.12,72479.13
2,23.12,72488.75
2,23.15,72498.46
2,23.16,72508.08
2,23.18,72517.76
2,23.19,72527.34
2,23.22,72536.98
2,23.23,72546.54
2,23.25,72556.18
2,23.26,72565.72
2,23.29,72575.37
2,23.29,72584.92
2,23.32,72594.57
2,23.33,72604.13
2,23.35,72613.76
2,23.36,72623.29
2,23.38,72632.84
2,23.41,72642.52
2,23.42,72652.10
2,23.44,72661.77
2,23.45,72671.34
2,23.48,72681.01
2,23.48,72690.58
2,23.51,72700.23
2,23.52,72709.78
2,23.54,72719.41
2,23.55,72728.95
2,23.58,72738.57
2,23.58,72748.10
2,23.61,72757.72
2,23.62,72767.23
2,23.65,72776.84
2,23.65,72786.36
2,23.68,72795.95
2,23.69,72805.43
2,23.71,72815.02
2,23.72,72824.51
2,23.75,72834.10
